shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58802,9.40143,12,12340.232
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58798,9.40032,13,12463.878
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58792,9.3997,14,12533.218
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58782,9.39938,15,12570.539
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.5877,9.39923,16,12591.923
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58756,9.3992,17,12607.861
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.5874,9.39923,18,12625.983
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.5874,9.39923,19,12625.983
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58735,9.39925,20,12631.978
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58735,9.39925,21,12631.978
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58757,9.39914,22,12659.358
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58772,9.39915,23,12676.094
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58785,9.39928,24,12696.56
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58796,9.39965,25,12739.529
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58803,9.40028,26,12810.093
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58837,9.40424,27,13252.539
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58918,9.41228,28,14152.079
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.58958,9.41475,29,14430.62
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.59031,9.41683,30,14676.011
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.59147,9.41861,31,14912.522
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.64219,9.46617,32,22652.607
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.64867,9.46514,33,23383.014
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65225,9.46051,34,24034.525
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65897,9.43639,35,26821.812
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65897,9.43639,36,26821.812
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65897,9.43637,37,26824.04
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65897,9.43637,38,26824.04
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.65672,9.44611,39,27936.844
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.64739,9.52044,40,36276.152
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.64693,9.52173,41,36428.61
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.64621,9.5219,42,36510.965
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.6451,9.52125,43,36654.156
ATB:JourneyPattern:860_Inbound_191212110603484_191212110592096,63.6451,9.52125,44,36654.156
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.6451,9.52125,0,0.0
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65897,9.43637,5,9830.117
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65897,9.43637,6,9830.117
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65897,9.43639,7,9832.344
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65897,9.43639,8,9832.344
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.65225,9.46051,9,12619.631
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.64867,9.46514,10,13271.143
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.64219,9.46617,11,14001.549
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.59147,9.41861,12,21741.633
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.59031,9.41683,13,21978.145
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58958,9.41475,14,22223.535
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58918,9.41228,15,22502.076
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58837,9.40424,16,23401.617
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58803,9.40028,17,23844.062
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58796,9.39965,18,23914.627
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58785,9.39928,19,23957.596
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58772,9.39915,20,23978.062
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58757,9.39914,21,23994.797
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58735,9.39925,22,24022.178
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58735,9.39925,23,24022.178
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5874,9.39923,24,24028.172
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5874,9.39923,25,24028.172
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58756,9.3992,26,24046.295
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5877,9.39923,27,24062.232
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58782,9.39938,28,24083.617
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58792,9.3997,29,24120.938
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58798,9.40032,30,24190.277
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58802,9.40143,31,24313.924
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58798,9.4028,32,24466.496
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58759,9.41109,33,25390.355
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.58681,9.41905,34,26280.701
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5765,9.48377,35,33576.14
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57574,9.48926,36,34193.113
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57551,9.49716,37,35072.91
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57581,9.50334,38,35761.676
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57745,9.50623,39,36131.58
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57906,9.50775,40,36378.06
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.57986,9.50853,41,36502.438
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5805,9.50912,42,36599.336
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5807,9.50957,43,36654.156
ATB:JourneyPattern:860_Outbound_191212110603476_191212110592096,63.5807,9.50957,44,36654.156
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.6451,9.52125,0,0.0
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.64621,9.5219,1,143.19167
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.64693,9.52173,2,225.54552
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.64739,9.52044,3,378.00446
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65672,9.44611,4,8717.312
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65897,9.43637,5,9830.117
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65897,9.43637,6,9830.117
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65897,9.43639,7,9832.344
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65897,9.43639,8,9832.344
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.65225,9.46051,9,12619.631
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.64867,9.46514,10,13271.143
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.64219,9.46617,11,14001.549
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.59147,9.41861,12,21741.633
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.59031,9.41683,13,21978.145
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58958,9.41475,14,22223.535
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58918,9.41228,15,22502.076
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58837,9.40424,16,23401.617
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58803,9.40028,17,23844.062
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58796,9.39965,18,23914.627
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58785,9.39928,19,23957.596
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58772,9.39915,20,23978.062
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58757,9.39914,21,23994.797
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58735,9.39925,22,24022.178
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58735,9.39925,23,24022.178
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5874,9.39923,24,24028.172
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5874,9.39923,25,24028.172
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58756,9.3992,26,24046.295
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5877,9.39923,27,24062.232
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58782,9.39938,28,24083.617
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58792,9.3997,29,24120.938
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58798,9.40032,30,24190.277
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58802,9.40143,31,24313.924
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58798,9.4028,32,24466.496
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58759,9.41109,33,25390.355
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.58681,9.41905,34,26280.701
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5765,9.48377,35,33576.14
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57574,9.48926,36,34193.113
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57551,9.49716,37,35072.91
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57581,9.50334,38,35761.676
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57745,9.50623,39,36131.58
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57906,9.50775,40,36378.06
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.57986,9.50853,41,36502.438
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5805,9.50912,42,36599.336
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5807,9.50957,43,36654.156
ATB:JourneyPattern:860_Outbound_191212110603473_191212110592096,63.5807,9.50957,44,36654.156
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5874,9.39923,0,0.0
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58756,9.3992,1,18.1215
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5877,9.39923,2,34.060024
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58782,9.39938,3,55.4438
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58792,9.3997,4,92.76489
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58798,9.40032,5,162.10541
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58802,9.40143,6,285.75024
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58798,9.4028,7,438.32294
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58759,9.41109,8,1362.1821
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.58681,9.41905,9,2252.5293
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5765,9.48377,10,9547.97
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57574,9.48926,11,10164.941
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57551,9.49716,12,11044.738
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57581,9.50334,13,11733.503
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57745,9.50623,14,12103.407
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57906,9.50775,15,12349.886
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.57986,9.50853,16,12474.266
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5805,9.50912,17,12571.164
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5807,9.50957,18,12625.983
ATB:JourneyPattern:860_Outbound_191212110603470_191212110592096,63.5807,9.50957,19,12625.983
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5807,9.50957,0,0.0
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5805,9.50912,1,54.818493
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57986,9.50853,2,151.71762
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57906,9.50775,3,276.09692
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57745,9.50623,4,522.576
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57581,9.50334,5,892.4801
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57551,9.49716,6,1581.2446
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.57574,9.48926,7,2461.0413
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5765,9.48377,8,3078.0134
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58681,9.41905,9,10373.454
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58759,9.41109,10,11263.801
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58798,9.4028,11,12187.66
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58802,9.40143,12,12340.232
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58798,9.40032,13,12463.878
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58792,9.3997,14,12533.218
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58782,9.39938,15,12570.539
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5877,9.39923,16,12591.923
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.58756,9.3992,17,12607.861
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5874,9.39923,18,12625.983
ATB:JourneyPattern:860_Inbound_191212110603481_191212110592096,63.5874,9.39923,19,12625.983
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.2862,8.13707,0,0.0
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.28576,8.13829,1,144.3724
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.28525,8.13922,2,262.44455
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.28347,8.14065,3,516.61646
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.27996,8.13891,4,952.72327
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.27242,8.13748,5,1807.0342
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.26209,8.13525,6,2983.4543
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.2536,8.11638,7,5286.872
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.24414,8.09347,8,8046.0684
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.23663,8.06766,9,11038.381
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.22743,8.0339,10,14933.573
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.21934,8.00015,11,18797.035
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.21437,7.97978,12,21131.13
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.20964,7.95533,13,23903.355
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.20304,7.91137,14,28851.807
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.19773,7.87942,15,32457.25
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.18988,7.83528,16,37447.992
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.17638,7.79614,17,42056.926
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.13466,7.80071,18,46728.957
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.12865,7.7894,19,48154.7
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.1235,7.77088,20,50294.562
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11616,7.75764,21,51979.77
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11458,7.74925,22,52930.156
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11318,7.7364,23,54369.08
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11328,7.73563,24,54455.51
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11385,7.73488,25,54560.38
ATB:JourneyPattern:800_Outbound_191212110603380_191212110592096,63.11385,7.73488,26,54560.38
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.11385,7.73488,0,0.0
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.11328,7.73563,1,104.86509
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.11318,7.7364,2,191.30093
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.11458,7.74925,3,1630.2211
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.11616,7.75764,4,2580.6086
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.1235,7.77088,5,4265.815
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.12865,7.7894,6,6405.678
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.13466,7.80071,7,7831.421
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.17638,7.79614,8,12503.45
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.18988,7.83528,9,17112.385
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.19773,7.87942,10,22103.127
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.20304,7.91137,11,25708.57
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.20964,7.95533,12,30657.021
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.21437,7.97978,13,33429.246
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.21934,8.00015,14,35763.344
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.22743,8.0339,15,39626.805
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.23663,8.06766,16,43521.996
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.24414,8.09347,17,46514.31
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.2536,8.11638,18,49273.504
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.26209,8.13525,19,51576.92
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.27242,8.13748,20,52753.344
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.27996,8.13891,21,53607.652
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.28347,8.14065,22,54043.76
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.28525,8.13922,23,54297.934
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.28576,8.13829,24,54416.004
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.2862,8.13707,25,54560.38
ATB:JourneyPattern:800_Inbound_191212110603393_191212110592096,63.2862,8.13707,26,54560.38
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78084,9.57757,0,0.0
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78145,9.57785,1,74.71686
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78174,9.57814,2,120.37142
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78204,9.57843,3,166.81981
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78241,9.57846,4,208.14319
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78285,9.57843,5,257.2375
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78319,9.57829,6,298.16916
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78383,9.57765,7,398.92407
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78478,9.57652,8,563.2627
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78556,9.57506,9,747.52924
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78619,9.57265,10,1024.8243
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78666,9.56702,11,1653.7332
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78781,9.56045,12,2396.2217
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.78967,9.54945,13,3638.1182
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79079,9.54243,14,4429.4644
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79125,9.53763,15,4966.246
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79119,9.53043,16,5767.774
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79116,9.49729,17,9456.903
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79167,9.46584,18,12958.361
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79207,9.44984,19,14740.03
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.7921,9.44615,20,15150.8125
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79205,9.44454,21,15330.123
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79202,9.44349,22,15447.057
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79234,9.44233,23,15581.011
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79278,9.44019,24,15824.218
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79301,9.43745,25,16130.306
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79332,9.43632,26,16260.744
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79365,9.43601,27,16311.146
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79532,9.43605,28,16497.104
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79587,9.43559,29,16576.92
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79623,9.43457,30,16697.33
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79644,9.43347,31,16821.994
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79646,9.43235,32,16946.691
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79614,9.42881,33,17342.37
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79607,9.42779,34,17456.182
ATB:JourneyPattern:850_Outbound_191212110603464_191212110592096,63.79607,9.42779,35,17456.182
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79607,9.42779,0,0.0
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79614,9.42881,1,113.81295
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79646,9.43235,2,509.49072
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79644,9.43347,3,634.1884
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79623,9.43457,4,758.8513
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79587,9.43559,5,879.2618
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79532,9.43605,6,959.07874
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79365,9.43601,7,1145.0355
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79332,9.43632,8,1195.4376
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79301,9.43745,9,1325.8763
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79278,9.44019,10,1631.9645
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79234,9.44233,11,1875.1714
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79202,9.44349,12,2009.1254
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79205,9.44454,13,2126.0586
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.7921,9.44615,14,2305.3694
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79207,9.44984,15,2716.1519
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79167,9.46584,16,4497.8203
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79116,9.49729,17,7999.2783
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79119,9.53043,18,11688.408
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79125,9.53763,19,12489.937
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.79079,9.54243,20,13026.718
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78967,9.54945,21,13818.063
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78781,9.56045,22,15059.96
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78666,9.56702,23,15802.449
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78619,9.57265,24,16431.357
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78556,9.57506,25,16708.652
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78478,9.57652,26,16892.92
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78383,9.57765,27,17057.258
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78319,9.57829,28,17158.014
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78285,9.57843,29,17198.945
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78241,9.57846,30,17248.04
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78204,9.57843,31,17289.361
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78174,9.57814,32,17335.81
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78145,9.57785,33,17381.465
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78084,9.57757,34,17456.182
ATB:JourneyPattern:850_Inbound_191212110604297_191212110592096,63.78084,9.57757,35,17456.182
ATB:JourneyPattern:810_Inbound_191212110603407_191212110592096,63.55334,10.22348,0,0.0
