route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161317_6128,ATB:DayType:866,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161319_6136,ATB:DayType:866,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161321_6144,ATB:DayType:866,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161323_6001,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161325_6009,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161327_6017,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161329_6025,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161331_6033,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161333_6041,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161335_6049,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161337_6057,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161339_6065,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161341_6073,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161343_6081,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161345_6089,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161347_6097,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161352_6117,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161354_6125,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161356_6133,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161358_6141,ATB:DayType:866,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161363_16,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161365_24,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161367_32,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161369_40,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161372_52,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161374_60,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161376_68,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161378_76,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161380_84,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161382_92,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161383_96,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161390_140,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161393_152,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161395_160,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161397_168,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161399_176,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161401_184,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161403_192,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161406_9,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161407_13,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161410_23,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161412_31,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161414_39,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161417_51,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161419_59,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161421_67,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161423_75,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161425_83,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161427_91,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161428_95,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161430_101,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161432_109,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161434_117,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161436_125,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161438_133,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161440_143,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161442_151,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161444_159,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161445_163,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161447_171,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161449_179,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161451_187,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096161453_195,ATB:DayType:767,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096162739_100,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096162740_116,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096162741_132,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096162742_108,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_211220096162743_124,ATB:DayType:767,Romolslia via Strindh.-Ladeham.,1,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375783_1901913,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375805_1901914,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375807_1901915,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375809_1901916,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375810_1901917,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375812_1901918,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375814_1901919,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375816_1901920,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375818_1901921,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375819_1901922,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375822_1901923,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375823_1901924,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375825_1901925,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375827_1901926,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375829_1901927,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375830_1901928,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375832_1901929,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375834_1901930,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375836_1901931,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375837_1901932,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375839_1901933,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375841_1901934,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375842_1901935,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375844_1901936,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375852_1901937,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375854_1901938,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375856_1901939,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375858_1901940,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220119180375859_1901941,ATB:DayType:815,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_20,ATB:ServiceJourney:20_220407136754893_6075,ATB:DayType:930,Grillstad via Tempeveien-Ladeham.,0,
ATB:Line:2_210,ATB:ServiceJourney:210_211028073285991_2,ATB:DayType:729,Spongdal skole,1,
ATB:Line:2_210,ATB:ServiceJourney:210_211028073285993_3,ATB:DayType:824,Lauglo,0,
ATB:Line:2_210,ATB:ServiceJourney:210_211220096148811_1,ATB:DayType:751,Lauglo,0,
ATB:Line:2_211,ATB:ServiceJourney:211_211028073285994_2,ATB:DayType:743,Charlottenlund vgs,1,
ATB:Line:2_211,ATB:ServiceJourney:211_211220096148814_6,ATB:DayType:762,Charlottenlund vgs,1,
ATB:Line:2_211,ATB:ServiceJourney:211_211220096160979_4,ATB:DayType:751,Charlottenlund vgs,1,
ATB:Line:2_212,ATB:ServiceJourney:212_211028073285996_2,ATB:DayType:952,Rye skole,1,
ATB:Line:2_212,ATB:ServiceJourney:212_211220096148816_4,ATB:DayType:952,Spongdal,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073285999_4,ATB:DayType:729,Sørborgen skole,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073286000_6,ATB:DayType:791,Teigen,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073286001_8,ATB:DayType:729,Ler,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073286005_5,ATB:DayType:791,Sørborgen skole,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073286007_9,ATB:DayType:729,Klæbu sentrum,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073286008_11,ATB:DayType:729,Bratsberg ridesenter,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211028073289738_12,ATB:DayType:919,Bjørkli,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096148817_2,ATB:DayType:729,Lundabrua,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096148821_10,ATB:DayType:729,Bjørkli,1,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096148822_1,ATB:DayType:729,Klæbu sentrum,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096148823_3,ATB:DayType:729,Klæbu sentrum,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096148825_7,ATB:DayType:729,Klæbu sentrum,0,
ATB:Line:2_214,ATB:ServiceJourney:214_211220096152556_13,ATB:DayType:919,Bratsberg ridesenter,0,
ATB:Line:2_215,ATB:ServiceJourney:215_211028073286009_2,ATB:DayType:729,Nypvang skole,1,
ATB:Line:2_215,ATB:ServiceJourney:215_211028073286010_4,ATB:DayType:729,Nypvang skole,1,
ATB:Line:2_215,ATB:ServiceJourney:215_211028073286012_3,ATB:DayType:723,Lauglo,0,
ATB:Line:2_215,ATB:ServiceJourney:215_211028073286015_7,ATB:DayType:849,Fjøsvollan via Ringvål,0,
ATB:Line:2_215,ATB:ServiceJourney:215_211220096148830_1,ATB:DayType:822,Fjøsvollan via Ringvål,0,
ATB:Line:2_215,ATB:ServiceJourney:215_211220096148833_5,ATB:DayType:723,Fjøsvollan,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286016_2,ATB:DayType:729,Skjetlein vgs,1,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286019_1,ATB:DayType:762,Heimdal stasjon,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286021_5,ATB:DayType:762,Tillerterminalen,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286024_11,ATB:DayType:760,Tillerterminalen,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286025_13,ATB:DayType:924,Heimdal stasjon,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211028073286027_17,ATB:DayType:924,Tillerterminalen,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148836_4,ATB:DayType:729,Skjetlein vgs,1,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148837_6,ATB:DayType:729,Skjetlein vgs,1,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148839_3,ATB:DayType:762,Tillerterminalen,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148841_7,ATB:DayType:760,Heimdal stasjon,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148842_9,ATB:DayType:760,Tillerterminalen,0,
ATB:Line:2_216,ATB:ServiceJourney:216_211220096148845_15,ATB:DayType:924,Tillerterminalen,0,
ATB:Line:2_217,ATB:ServiceJourney:217_211028073286028_1,ATB:DayType:729,Lund,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346191_2,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346192_4,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346193_8,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346195_10,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346197_14,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346198_18,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346199_22,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346200_26,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346201_30,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346202_32,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346203_36,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346204_40,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346205_44,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346206_48,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346207_52,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346208_56,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346209_60,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346210_64,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346211_68,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346212_72,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346213_76,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346214_78,ATB:DayType:943,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346215_6002,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346216_6004,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346217_6006,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346218_6010,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346219_6014,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346220_6018,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346221_6022,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346222_6026,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346223_6030,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346224_6034,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346225_6038,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346226_6042,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346227_6046,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346228_6050,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346229_6054,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346230_6056,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346231_6058,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346232_6060,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346233_6062,ATB:DayType:930,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346234_7002,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346235_7004,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346236_7008,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346237_7012,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346240_7016,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346241_7020,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346243_7024,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346244_7028,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346246_7030,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346247_7032,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346249_7034,ATB:DayType:815,Trolla via sentrum - Ila,1,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346310_1,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346311_5,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346312_9,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346313_13,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346314_17,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346316_21,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346317_25,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346318_29,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346319_33,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346320_37,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346322_41,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346323_43,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346324_47,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346325_49,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346326_53,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346327_57,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346328_61,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346329_65,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346330_69,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346331_73,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346332_77,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346333_79,ATB:DayType:943,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346334_6001,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346335_6003,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346336_6007,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346337_6011,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346338_6015,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346339_6019,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346340_6023,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346341_6027,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346342_6031,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346343_6035,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
ATB:Line:2_21,ATB:ServiceJourney:21_210927153346344_6039,ATB:DayType:930,Pirbadet via Ila-sentrum,0,
