stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:71658,Tyholt,63.427475,10.432574,,,NSR:StopPlace:41875,,700,
NSR:Quay:71659,Tyholt,63.427820,10.433093,,,NSR:StopPlace:41875,,700,
NSR:Quay:71660,Rønne,63.713450,9.628237,,,NSR:StopPlace:41876,,700,
NSR:Quay:71661,Rønne,63.712670,9.628449,,,NSR:StopPlace:41876,,700,
NSR:Quay:71662,Hosen,64.054463,9.955175,,,NSR:StopPlace:41877,,700,
NSR:Quay:71663,Hosen,64.054542,9.955333,,,NSR:StopPlace:41877,,700,
NSR:Quay:71664,Rønning,62.958930,10.498473,,,NSR:StopPlace:41878,,700,
NSR:Quay:71665,Rønning,62.959056,10.498603,,,NSR:StopPlace:41878,,700,
NSR:Quay:71667,Rønningen,62.881922,10.093480,,,NSR:StopPlace:41880,,700,
NSR:Quay:71668,Rønningen,62.881691,10.092855,,,NSR:StopPlace:41880,,700,
NSR:Quay:71669,Hoset,63.236586,9.588948,,,NSR:StopPlace:41881,,700,
NSR:Quay:71670,Hoset,63.236600,9.588632,,,NSR:StopPlace:41881,,700,
NSR:Quay:71672,Rønningen,62.957911,10.273636,,,NSR:StopPlace:41883,,700,
NSR:Quay:71673,Rønningen,62.958132,10.273547,,,NSR:StopPlace:41883,,700,
NSR:Quay:71674,Hosethågån,63.229281,10.117040,,,NSR:StopPlace:41884,,700,
NSR:Quay:71675,Hosethågån,63.229292,10.116804,,,NSR:StopPlace:41884,,700,
NSR:Quay:71676,Rønningen,63.160680,9.706437,,,NSR:StopPlace:41885,,700,
NSR:Quay:71677,Rønningen,63.160698,9.706078,,,NSR:StopPlace:41885,,700,
NSR:Quay:71678,Tyholtveien,63.426780,10.441976,,,NSR:StopPlace:41882,,700,
NSR:Quay:71682,Tyve,62.615083,9.584930,,,NSR:StopPlace:41889,,700,
NSR:Quay:71683,Hospitalskirka,63.430353,10.385095,,,NSR:StopPlace:41888,,700,
NSR:Quay:71684,Tyve,62.615361,9.583133,,,NSR:StopPlace:41889,,700,
NSR:Quay:71685,Hospitalskirka,63.430241,10.382954,,,NSR:StopPlace:41888,,700,
NSR:Quay:71686,Rønningsbakken,63.437067,10.437261,,,NSR:StopPlace:41890,,700,
NSR:Quay:71687,Rønningsbakken,63.437110,10.436869,,,NSR:StopPlace:41890,,700,
NSR:Quay:71688,Tågvollan,62.605137,9.731427,,,NSR:StopPlace:41891,,700,
NSR:Quay:71689,Tågvollan,62.605077,9.731738,,,NSR:StopPlace:41891,,700,
NSR:Quay:71690,Rønningstad,63.386861,10.327020,,,NSR:StopPlace:41892,,700,
NSR:Quay:71692,Rønningsvegen,62.616827,9.756726,,,NSR:StopPlace:41894,,700,
NSR:Quay:71693,Rønningsvegen,62.615328,9.754532,,,NSR:StopPlace:41894,,700,
NSR:Quay:71694,Hoston,63.194773,9.587749,,,NSR:StopPlace:41895,,700,
NSR:Quay:71695,Hoston,63.194947,9.588079,,,NSR:StopPlace:41895,,700,
NSR:Quay:71696,Tårnes,63.955941,9.967942,,,NSR:StopPlace:41896,,700,
NSR:Quay:71697,Tårnes,63.955877,9.967051,,,NSR:StopPlace:41896,,700,
NSR:Quay:71698,Rønsberg,63.189719,11.166959,,,NSR:StopPlace:41897,,700,
NSR:Quay:71699,Rønsberg,63.189740,11.167106,,,NSR:StopPlace:41897,,700,
NSR:Quay:71700,Hov,63.308178,9.852210,Retning fra Trondheim,,NSR:StopPlace:41898,,700,
NSR:Quay:71701,Hov,63.309151,9.855230,,,NSR:StopPlace:41898,,700,
NSR:Quay:71702,Tømmervik,63.553650,8.516598,,,NSR:StopPlace:41899,,700,
NSR:Quay:71703,Rørmyra,63.355330,10.297215,,,NSR:StopPlace:41900,,700,
NSR:Quay:71704,Rørmyra,63.355360,10.297316,,,NSR:StopPlace:41900,,700,
NSR:Quay:71705,Tømmervik,63.553656,8.516341,,,NSR:StopPlace:41899,,700,
NSR:Quay:71706,Røros skole,62.577514,11.369696,,,NSR:StopPlace:41901,,700,
NSR:Quay:71707,Røros skole,62.577752,11.369192,,,NSR:StopPlace:41901,,700,
NSR:Quay:71708,Hov skole,62.842682,11.292451,,,NSR:StopPlace:41902,,700,
NSR:Quay:71709,Hov skole,62.842694,11.292363,,,NSR:StopPlace:41902,,700,
NSR:Quay:71710,Tømra,63.285175,11.073194,,,NSR:StopPlace:41903,,700,
NSR:Quay:71711,Tømra,63.285199,11.073028,,,NSR:StopPlace:41903,,700,
NSR:Quay:71712,Røros skysstasjon,62.574640,11.380071,,,NSR:StopPlace:41904,,700,
NSR:Quay:71713,Røros skysstasjon,62.574606,11.380047,,,NSR:StopPlace:41904,,700,
NSR:Quay:71714,Rørosgård,62.601344,11.329383,,,NSR:StopPlace:41906,,700,
NSR:Quay:71715,Tøndervika,63.716411,10.041217,,,NSR:StopPlace:41905,,700,
NSR:Quay:71716,Hovdan,63.191268,8.829113,,,NSR:StopPlace:41907,,700,
NSR:Quay:71717,Rørosgård,62.601292,11.329208,,,NSR:StopPlace:41906,,700,
NSR:Quay:71718,Tøndervika,63.716228,10.041356,,,NSR:StopPlace:41905,,700,
NSR:Quay:71719,Hovdan,63.191176,8.827472,,,NSR:StopPlace:41907,,700,
NSR:Quay:71720,Rørvik ferjekai,63.509587,10.140035,,,NSR:StopPlace:58663,,1000,
NSR:Quay:71721,Rørvik ferjekai,63.509586,10.138192,,,NSR:StopPlace:41908,,700,
NSR:Quay:71722,Hovdeset,63.189864,8.843742,,,NSR:StopPlace:41909,,700,
NSR:Quay:71723,Hovdeset,63.189901,8.844144,,,NSR:StopPlace:41909,,700,
NSR:Quay:71724,Tørrem,63.813470,9.707231,,,NSR:StopPlace:41910,,700,
NSR:Quay:71725,Tørrem,63.813614,9.707864,,,NSR:StopPlace:41910,,700,
NSR:Quay:71726,Rørvika,63.509552,10.137076,,,NSR:StopPlace:41911,,700,
NSR:Quay:71727,Rørvika,63.509550,10.136816,,,NSR:StopPlace:41911,,700,
NSR:Quay:71728,Hove camping,63.232598,10.130304,,,NSR:StopPlace:41912,,700,
NSR:Quay:71729,Hove camping,63.232630,10.130049,,,NSR:StopPlace:41912,,700,
NSR:Quay:71730,Røsetlåven,63.205738,11.073151,,,NSR:StopPlace:41913,,700,
NSR:Quay:71731,Røsetlåven,63.205639,11.073138,,,NSR:StopPlace:41913,,700,
NSR:Quay:71732,Tørrem veikryss,63.809213,9.682335,,,NSR:StopPlace:41914,,700,
NSR:Quay:71733,Tørrem veikryss,63.809859,9.681541,,,NSR:StopPlace:41914,,700,
NSR:Quay:71734,Røstad,63.349330,10.484932,,,NSR:StopPlace:41915,,700,
NSR:Quay:71735,Røstad,63.349262,10.486874,,,NSR:StopPlace:41915,,700,
NSR:Quay:71736,Hove,63.064143,9.629074,,,NSR:StopPlace:41916,,700,
NSR:Quay:71737,Hove,63.064030,9.629211,,,NSR:StopPlace:41916,,700,
NSR:Quay:71738,Tørresdalen,62.507871,11.550997,,,NSR:StopPlace:41917,,700,
NSR:Quay:71739,Tørresdalen,62.507451,11.551995,,,NSR:StopPlace:41917,,700,
NSR:Quay:71740,Røstvendarveien,62.564962,11.378263,,,NSR:StopPlace:41918,,700,
NSR:Quay:71741,Hovengen,62.862806,9.843780,,,NSR:StopPlace:41919,,700,
NSR:Quay:71742,Hovengen,62.862782,9.843873,,,NSR:StopPlace:41919,,700,
NSR:Quay:71743,Tørve,62.609437,9.513570,,,NSR:StopPlace:41920,,700,
NSR:Quay:71744,Tørve,62.609519,9.514010,,,NSR:StopPlace:41920,,700,
NSR:Quay:71745,Røstvoll,63.378774,9.000713,,,NSR:StopPlace:41921,,700,
NSR:Quay:71746,Røstvoll,63.379067,9.000686,,,NSR:StopPlace:41921,,700,
NSR:Quay:71747,Hovin skole,63.106293,10.225511,,,NSR:StopPlace:41922,,700,
NSR:Quay:71748,Hovin skole,63.106215,10.225438,,,NSR:StopPlace:41922,,700,
NSR:Quay:71749,Uddu,63.588516,9.925340,,,NSR:StopPlace:41923,,700,
NSR:Quay:71750,Uddu,63.588629,9.925383,,,NSR:StopPlace:41923,,700,
NSR:Quay:71751,Saga,63.503351,8.975843,,,NSR:StopPlace:41924,,700,
NSR:Quay:71752,Saga,63.503420,8.975892,,,NSR:StopPlace:41924,,700,
NSR:Quay:71753,Hovstad,62.947921,10.626979,,,NSR:StopPlace:41925,,700,
NSR:Quay:71754,Hovstad,62.948161,10.626920,,,NSR:StopPlace:41925,,700,
NSR:Quay:71755,Udduvoll bru vest,63.322394,10.265179,,,NSR:StopPlace:41926,,700,
NSR:Quay:71756,Saga,63.729225,10.065711,,,NSR:StopPlace:41927,,700,
NSR:Quay:71757,Udduvoll bru vest,63.321914,10.265366,,,NSR:StopPlace:41926,,700,
NSR:Quay:71758,Saga,63.729223,10.065486,,,NSR:StopPlace:41927,,700,
NSR:Quay:71759,Sagberget,63.245761,10.167326,,,NSR:StopPlace:41928,,700,
NSR:Quay:71760,Sagberget,63.245669,10.167525,,,NSR:StopPlace:41928,,700,
NSR:Quay:71761,Hullet,63.789774,8.683821,,,NSR:StopPlace:41929,,700,
NSR:Quay:71762,Hullet,63.789833,8.683920,,,NSR:StopPlace:41929,,700,
NSR:Quay:71763,Udduvoll bru øst,63.324291,10.277844,,,NSR:StopPlace:41930,,700,
NSR:Quay:71764,Udduvoll bru øst,63.323910,10.275993,,,NSR:StopPlace:41930,,700,
NSR:Quay:71765,Sagen,62.654484,9.802307,,,NSR:StopPlace:41931,,700,
NSR:Quay:71766,Sagen,62.654595,9.802477,,,NSR:StopPlace:41931,,700,
NSR:Quay:71767,Hulta,62.962612,10.830937,,,NSR:StopPlace:41932,,700,
NSR:Quay:71768,Uggdal,63.973968,10.384156,,,NSR:StopPlace:41933,,700,
NSR:Quay:71769,Sagmoen,63.286084,10.434981,,,NSR:StopPlace:41934,,700,
NSR:Quay:71770,Sagmoen,63.286140,10.434869,,,NSR:StopPlace:41934,,700,
NSR:Quay:71773,Ugla,63.400433,10.341434,,,NSR:StopPlace:41936,,700,
NSR:Quay:71774,Ugla,63.400750,10.341028,,,NSR:StopPlace:41936,,700,
NSR:Quay:71775,Sagplassen,63.408452,10.536152,,,NSR:StopPlace:41937,,700,
NSR:Quay:71776,Sagplassen,63.407338,10.534593,,,NSR:StopPlace:41937,,700,
NSR:Quay:71777,Humstad,63.974344,10.160545,,,NSR:StopPlace:41938,,700,
NSR:Quay:71778,Humstad,63.974436,10.161061,,,NSR:StopPlace:41938,,700,
NSR:Quay:71779,Ugla,63.400533,10.343923,,,NSR:StopPlace:41939,,900,
NSR:Quay:71781,Sakrisvoll,62.682891,11.522805,,,NSR:StopPlace:41940,,700,
NSR:Quay:71782,Sakrisvoll,62.682936,11.522732,,,NSR:StopPlace:41940,,700,
NSR:Quay:71783,Hundhamaren,63.438619,10.596716,,,NSR:StopPlace:41941,,700,
NSR:Quay:71784,Hundhamaren,63.438926,10.597590,,,NSR:StopPlace:41941,,700,
NSR:Quay:71785,Uglevegen,63.287769,10.317501,,,NSR:StopPlace:41942,,700,
NSR:Quay:71786,Uglevegen,63.287790,10.317412,,,NSR:StopPlace:41942,,700,
NSR:Quay:71787,Saksvik,63.436576,10.604693,,,NSR:StopPlace:41943,,700,
NSR:Quay:71788,Saksvik,63.437425,10.603716,,,NSR:StopPlace:41943,,700,
NSR:Quay:71789,Hunnestrøan,63.243945,9.021377,,,NSR:StopPlace:41944,,700,
NSR:Quay:71790,Ulsberg,62.748892,9.982699,,,NSR:StopPlace:41945,,700,2
NSR:Quay:71791,Hunnestrøan,63.244205,9.021218,,,NSR:StopPlace:41944,,700,
NSR:Quay:71792,Ulsberg,62.748888,9.982450,,,NSR:StopPlace:41945,,700,
NSR:Quay:71795,Trondheim hurtigbåtterminal,63.438210,10.399804,,,NSR:StopPlace:41947,,700,
NSR:Quay:71796,Ulseth,63.326492,10.482169,,,NSR:StopPlace:41948,,700,
NSR:Quay:71801,Sandbrekka,62.847724,9.843243,,,NSR:StopPlace:41950,,700,
NSR:Quay:71802,Sandbrekka,62.847812,9.843227,,,NSR:StopPlace:41950,,700,
NSR:Quay:71803,Ulvan,63.674176,9.037264,,,NSR:StopPlace:41951,,700,
NSR:Quay:71804,Ulvan,63.674105,9.037325,,,NSR:StopPlace:41951,,700,
NSR:Quay:71805,Husby,63.742841,10.094649,,,NSR:StopPlace:41952,,700,
NSR:Quay:71806,Husby,63.742962,10.094775,,,NSR:StopPlace:41952,,700,
NSR:Quay:71807,Sanden,63.345107,10.002582,,,NSR:StopPlace:41953,,700,
NSR:Quay:71808,Sanden,63.345025,10.002244,,,NSR:StopPlace:41953,,700,
NSR:Quay:71809,Ulvåg,63.593742,9.081077,,,NSR:StopPlace:41954,,700,
NSR:Quay:71810,Ulvåg,63.593657,9.081171,,,NSR:StopPlace:41954,,700,
NSR:Quay:71811,Husby,63.289790,10.485449,,,NSR:StopPlace:41955,,700,
NSR:Quay:71812,Husby,63.289870,10.485493,,,NSR:StopPlace:41955,,700,
NSR:Quay:71814,Unsholte,62.819675,11.330987,,,NSR:StopPlace:41957,,700,
NSR:Quay:71815,Unsholte,62.819043,11.331030,,,NSR:StopPlace:41957,,700,
NSR:Quay:71816,Sandhals,63.978175,10.310064,,,NSR:StopPlace:41958,,700,
NSR:Quay:71817,Sandhals,63.977990,10.310703,,,NSR:StopPlace:41958,,700,
NSR:Quay:71818,Husbykrysset,63.261161,10.050594,,,NSR:StopPlace:41959,,700,
NSR:Quay:71819,Husbykrysset,63.261824,10.051530,,,NSR:StopPlace:41959,,700,
NSR:Quay:71820,Sandmoen,63.333180,10.365206,,,NSR:StopPlace:41960,,700,
NSR:Quay:71821,Sandmoen,63.333275,10.364791,,,NSR:StopPlace:41960,,700,
NSR:Quay:71822,Ustan,63.282337,9.788215,,,NSR:StopPlace:41961,,700,
NSR:Quay:71823,Ustan,63.282366,9.788010,,,NSR:StopPlace:41961,,700,
NSR:Quay:71824,Husebytunet,63.368871,10.345149,,,NSR:StopPlace:41962,,700,
NSR:Quay:71825,Husebytunet,63.368726,10.344958,,,NSR:StopPlace:41962,,700,
NSR:Quay:71826,Sandmoen,63.501539,10.066977,,,NSR:StopPlace:41963,,700,
NSR:Quay:71827,Sandmoen,63.501467,10.067004,,,NSR:StopPlace:41963,,700,
NSR:Quay:71828,Ustgården,63.271151,11.121686,,,NSR:StopPlace:41964,,700,
NSR:Quay:71829,Husebytunet,63.369868,10.345355,,,NSR:StopPlace:41962,,700,
NSR:Quay:71830,Sandmoen 2,63.332996,10.361941,,,NSR:StopPlace:41966,,700,
NSR:Quay:71831,Sandmoen 2,63.333153,10.361709,,,NSR:StopPlace:41966,,700,
NSR:Quay:71832,Uthaug,63.725890,9.598993,,,NSR:StopPlace:41967,,700,
NSR:Quay:71833,Uthaug,63.725808,9.599267,,,NSR:StopPlace:41967,,700,
NSR:Quay:71834,Husvika,63.708696,8.580982,,,NSR:StopPlace:41968,,700,
NSR:Quay:71835,Husvika,63.708745,8.581148,,,NSR:StopPlace:41968,,700,
NSR:Quay:71836,Sandmoen E6,63.335029,10.357326,,,NSR:StopPlace:41969,,700,
NSR:Quay:71837,Sandmoen E6,63.330234,10.353678,,,NSR:StopPlace:41969,,700,
NSR:Quay:71838,Uthus,63.198833,11.049040,,,NSR:StopPlace:41970,,700,
NSR:Quay:71839,Uthus,63.198696,11.049114,,,NSR:StopPlace:41970,,700,
NSR:Quay:71840,Sandrød,62.896788,10.704441,,,NSR:StopPlace:41971,,700,
NSR:Quay:71841,Sandrød,62.896854,10.704406,,,NSR:StopPlace:41971,,700,
NSR:Quay:71842,Hyllberget,63.349760,9.272232,,,NSR:StopPlace:41972,,700,
NSR:Quay:71843,Rota sandsilo,63.429990,10.766966,,,NSR:StopPlace:41973,,700,
NSR:Quay:71844,Hysnes Helsefort,63.629039,9.825227,,,NSR:StopPlace:41974,,700,
NSR:Quay:71845,Hysnes Helsefort,63.629142,9.825232,,,NSR:StopPlace:41974,,700,
NSR:Quay:71846,Utleirmark,63.389660,10.413430,,,NSR:StopPlace:41975,,700,
NSR:Quay:71847,Utleirmark,63.390030,10.412191,,,NSR:StopPlace:41975,,700,
NSR:Quay:71848,Utleirmark,63.389304,10.411971,,,NSR:StopPlace:41975,,700,
NSR:Quay:71849,Sandsiloen Rota,63.430019,10.766701,,,NSR:StopPlace:41976,,700,
NSR:Quay:71850,Hasselvika hurtigbåtkai,63.633617,9.826476,,,NSR:StopPlace:41977,,1000,
NSR:Quay:71852,Utro,64.187045,10.207860,,,NSR:StopPlace:41978,,700,
NSR:Quay:71854,Sandstad,63.521745,9.104823,,,NSR:StopPlace:41979,,700,
NSR:Quay:71855,Utset,63.579923,9.132619,,,NSR:StopPlace:41980,,700,
NSR:Quay:71856,Hyttbakken,63.201811,11.134123,,,NSR:StopPlace:41981,,700,
NSR:Quay:71857,Utset,63.579650,9.132533,,,NSR:StopPlace:41980,,700,
NSR:Quay:71858,Hyttbakken,63.201859,11.133962,,,NSR:StopPlace:41981,,700,
NSR:Quay:71859,Sandstad,63.804622,9.663256,,,NSR:StopPlace:41982,,700,
NSR:Quay:71860,Hyttfossen,63.259947,10.455795,,,NSR:StopPlace:41983,,700,
NSR:Quay:71861,Hitra hurtigbåtterminal,63.517560,9.111582,,,NSR:StopPlace:41984,,700,
NSR:Quay:71862,Hyttfossen,63.260079,10.455878,,,NSR:StopPlace:41983,,700,
NSR:Quay:71863,Hitra hurtigbåtterminal,63.517521,9.113117,,,NSR:StopPlace:74009,,1000,
NSR:Quay:71864,Utsikten,62.563335,11.366343,,,NSR:StopPlace:41985,,700,
NSR:Quay:71865,Sandstad Circle K,63.521055,9.107478,,,NSR:StopPlace:41986,,700,
NSR:Quay:71866,Utstrand,63.725923,9.622293,,,NSR:StopPlace:41987,,700,
NSR:Quay:71867,Håggån,63.073236,10.265267,,,NSR:StopPlace:41988,,700,
NSR:Quay:71868,Utstrand,63.725994,9.622183,,,NSR:StopPlace:41987,,700,
NSR:Quay:71869,Håggån,63.070996,10.267705,,,NSR:StopPlace:41988,,700,
NSR:Quay:71870,Sandstad vegstasjon,63.525094,9.074841,,,NSR:StopPlace:41989,,700,
NSR:Quay:71871,Sandstad vegstasjon,63.525170,9.075069,,,NSR:StopPlace:41989,,700,
NSR:Quay:71872,Uttian,63.766670,8.868075,,,NSR:StopPlace:41990,,700,
NSR:Quay:71873,Håkkåran,62.606242,9.633046,,,NSR:StopPlace:41991,,700,
NSR:Quay:71874,Håkkåran,62.606286,9.633564,,,NSR:StopPlace:41991,,700,
NSR:Quay:71876,Sandstaddalen,63.523440,9.090688,,,NSR:StopPlace:41992,,700,
NSR:Quay:71877,Uttiankrysset,63.761074,8.814224,,,NSR:StopPlace:41993,,700,
NSR:Quay:71878,Hammerbekkrysset,62.572269,9.384535,,,NSR:StopPlace:41994,,700,
NSR:Quay:71879,Uttiankrysset,63.760949,8.814525,,,NSR:StopPlace:41993,,700,
NSR:Quay:71880,Sandvik,63.749118,8.681670,,,NSR:StopPlace:41995,,700,
NSR:Quay:71881,Sandvik,63.748955,8.681519,,,NSR:StopPlace:41995,,700,
NSR:Quay:71882,Sandvik,63.265555,10.986843,,,NSR:StopPlace:41996,,700,
NSR:Quay:71883,Sandvik,63.265591,10.986741,,,NSR:StopPlace:41996,,700,
NSR:Quay:71884,Vahl,63.829456,9.676985,,,NSR:StopPlace:41997,,700,
NSR:Quay:71885,Sandvika,63.244331,10.160055,,,NSR:StopPlace:41998,,700,
NSR:Quay:71886,Sandvika,63.244154,10.161790,,,NSR:StopPlace:41998,,700,
NSR:Quay:71887,Vahl,63.829343,9.676597,,,NSR:StopPlace:41997,,700,
NSR:Quay:71888,Hårberg,63.646414,9.840156,,,NSR:StopPlace:41999,,700,
NSR:Quay:71889,Hårberg,63.646418,9.840247,,,NSR:StopPlace:41999,,700,
NSR:Quay:71890,Sandviksberget,64.327156,10.446335,,,NSR:StopPlace:42000,,700,
NSR:Quay:71891,Valen,63.721317,8.614992,,,NSR:StopPlace:42001,,700,
NSR:Quay:71892,Sandviksberget,64.327209,10.446324,,,NSR:StopPlace:42000,,700,
NSR:Quay:71893,Valen,63.721236,8.614612,,,NSR:StopPlace:42001,,700,
NSR:Quay:71895,Hårberg,63.698340,9.639119,,,NSR:StopPlace:42002,,700,
NSR:Quay:71896,Sandviksberget hurtigbåtkai,64.328480,10.446189,,,NSR:StopPlace:42003,,1000,
NSR:Quay:71897,Valentinlyst,63.424496,10.440261,,,NSR:StopPlace:42004,,700,
NSR:Quay:71898,Valentinlyst,63.424670,10.440730,,,NSR:StopPlace:42004,,700,
NSR:Quay:71900,Hårsaker,63.509028,10.031628,,,NSR:StopPlace:42006,,700,
NSR:Quay:71901,Hårsaker,63.509000,10.032274,,,NSR:StopPlace:42006,,700,
NSR:Quay:71903,Saupstadmyra,63.359710,10.342874,,,NSR:StopPlace:42008,,700,
NSR:Quay:71904,Hårstadengen,63.207047,11.027564,,,NSR:StopPlace:42009,,700,
NSR:Quay:71905,Hårstadengen,63.207221,11.027348,,,NSR:StopPlace:42009,,700,
NSR:Quay:71906,Valgrindvegen,63.409468,10.402859,,,NSR:StopPlace:42010,,700,
NSR:Quay:71907,Valgrindvegen,63.410365,10.402500,,,NSR:StopPlace:42010,,700,
NSR:Quay:71908,Saupstadringen 109,63.362034,10.345001,,,NSR:StopPlace:42011,,700,
NSR:Quay:71909,Saupstadringen 109,63.362023,10.344315,,,NSR:StopPlace:42011,,700,
NSR:Quay:71910,Håvik,63.668698,8.360588,,,NSR:StopPlace:42012,,700,
NSR:Quay:71911,Håvik,63.668540,8.361687,,,NSR:StopPlace:42012,,700,
NSR:Quay:71912,Saupstadsenteret,63.366987,10.348705,,,NSR:StopPlace:42013,,700,
NSR:Quay:71913,Saupstadsenteret,63.367100,10.348083,,,NSR:StopPlace:42013,,700,
NSR:Quay:71915,Hæverstølen,62.743481,9.953675,,,NSR:StopPlace:42015,,700,
NSR:Quay:71916,Sauøya kai,63.998267,9.177390,,,NSR:StopPlace:42016,,1000,
NSR:Quay:71917,Vallersund oppvekstsenter,63.851691,9.746828,,,NSR:StopPlace:42017,,700,
NSR:Quay:71918,Hæverstølen,62.743291,9.953439,,,NSR:StopPlace:42015,,700,
NSR:Quay:71921,Vallersund samvirkelag,63.851268,9.757117,,,NSR:StopPlace:42019,,700,
NSR:Quay:71922,Vallersund samvirkelag,63.851322,9.757233,,,NSR:StopPlace:42019,,700,
NSR:Quay:71923,Høgkjølen,63.233162,9.542707,,,NSR:StopPlace:42020,,700,
NSR:Quay:71924,Høgkjølen,63.233289,9.542750,,,NSR:StopPlace:42020,,700,
NSR:Quay:71925,Schei,63.526508,10.015087,,,NSR:StopPlace:42021,,700,
NSR:Quay:71927,Valset,62.604773,11.548388,,,NSR:StopPlace:42022,,700,
NSR:Quay:71928,Valset,62.604902,11.548868,,,NSR:StopPlace:42022,,700,
NSR:Quay:71929,Høgreina,63.380703,10.340318,,,NSR:StopPlace:42023,,700,
NSR:Quay:71930,Høgreina,63.380761,10.339355,,,NSR:StopPlace:42023,,700,
NSR:Quay:71931,Schiøtz' vei,63.425854,10.355607,,,NSR:StopPlace:42024,,700,
NSR:Quay:71932,Schiøtz' vei,63.425780,10.354822,,,NSR:StopPlace:42024,,700,
NSR:Quay:71933,Valset,63.299718,10.195138,,,NSR:StopPlace:42025,,700,
NSR:Quay:71934,Høgreina øvre,63.380589,10.335034,,,NSR:StopPlace:42026,,700,
NSR:Quay:71935,Høgreina øvre,63.380574,10.335310,,,NSR:StopPlace:42026,,700,
NSR:Quay:71936,Schjølbergbrua,62.599090,11.477148,,,NSR:StopPlace:42027,,700,
NSR:Quay:71937,Schjølbergbrua,62.598737,11.480989,,,NSR:StopPlace:42027,,700,
NSR:Quay:71939,Høgskoleringen,63.420867,10.404181,,,NSR:StopPlace:42029,,700,
NSR:Quay:71940,Høgskoleringen,63.420675,10.404345,,,NSR:StopPlace:42029,,700,
NSR:Quay:71941,Selbu skysstasjon,63.218073,11.040983,,,NSR:StopPlace:42030,,700,
NSR:Quay:71942,Selbu skysstasjon,63.218036,11.040739,,,NSR:StopPlace:42030,,700,
NSR:Quay:71943,Valset ferjekai,63.638823,9.687906,,,NSR:StopPlace:58665,,1000,
NSR:Quay:71945,Selbu travbane,63.222150,11.006085,,,NSR:StopPlace:42032,,700,
NSR:Quay:71946,Høgsteggen,62.935484,10.354971,,,NSR:StopPlace:42033,,700,
NSR:Quay:71947,Selbu travbane,63.222283,11.009352,,,NSR:StopPlace:42032,,700,
NSR:Quay:71948,Høgsteggen,62.935369,10.355188,,,NSR:StopPlace:42033,,700,
NSR:Quay:71949,Valset gård,63.390402,10.558588,,,NSR:StopPlace:42034,,700,
NSR:Quay:71950,Valset gård,63.390855,10.557365,,,NSR:StopPlace:42034,,700,
NSR:Quay:71951,Selbustrand kirke,63.249213,10.952476,,,NSR:StopPlace:42035,,700,
NSR:Quay:71952,Selbustrand kirke,63.248767,10.951695,,,NSR:StopPlace:42035,,700,
NSR:Quay:71954,Valsetbakken,63.387555,10.565819,,,NSR:StopPlace:42037,,700,
NSR:Quay:71955,Valsetbakken,63.387120,10.566715,,,NSR:StopPlace:42037,,700,
NSR:Quay:71956,Selbustrand skole,63.269321,11.010184,,,NSR:StopPlace:42039,,700,
NSR:Quay:71957,Høyset,63.411936,10.463225,,,NSR:StopPlace:42038,,700,
NSR:Quay:71958,Selbustrand skole,63.269344,11.010097,,,NSR:StopPlace:42039,,700,
NSR:Quay:71959,Høyset,63.411962,10.463008,,,NSR:StopPlace:42038,,700,
NSR:Quay:71960,Sellesbakken,63.324788,10.462697,,,NSR:StopPlace:42041,,700,
NSR:Quay:71961,Høkdølssvingen,62.958730,10.214537,,,NSR:StopPlace:42040,,700,
NSR:Quay:71962,Høkdølssvingen,62.958798,10.214745,,,NSR:StopPlace:42040,,700,
NSR:Quay:71963,Valsneset,63.820758,9.636737,,,NSR:StopPlace:42042,,700,
NSR:Quay:71964,Sellesbakken,63.325060,10.461886,,,NSR:StopPlace:42043,,700,
NSR:Quay:71965,Valstad,63.156189,9.653957,,,NSR:StopPlace:42044,,700,
NSR:Quay:71966,Valstad,63.156403,9.654260,,,NSR:StopPlace:42044,,700,
NSR:Quay:71967,Hølonda samvirkelag,63.114122,9.987873,,,NSR:StopPlace:42045,,700,
NSR:Quay:71969,Selnes,63.551784,9.817609,,,NSR:StopPlace:42046,,700,
NSR:Quay:71970,Selnes,63.551835,9.817781,,,NSR:StopPlace:42046,,700,
NSR:Quay:71971,Høstad,63.406420,10.161594,,,NSR:StopPlace:42047,,700,
NSR:Quay:71972,Høstad,63.406320,10.161358,,,NSR:StopPlace:42047,,700,
NSR:Quay:71973,Valåsen,63.371365,8.950030,,,NSR:StopPlace:42048,,700,
NSR:Quay:71974,Valåsen,63.371410,8.950202,,,NSR:StopPlace:42048,,700,
NSR:Quay:71977,Selnes vegdele,63.707720,9.979894,,,NSR:StopPlace:42050,,700,
NSR:Quay:71978,Selnes vegdele,63.707521,9.979277,,,NSR:StopPlace:42050,,700,
NSR:Quay:71979,Høstadkorsen,63.410086,10.158215,,,NSR:StopPlace:42051,,700,
NSR:Quay:71980,Høstadkorsen,63.409978,10.158593,,,NSR:StopPlace:42051,,700,
NSR:Quay:71981,Valøyvegen,63.409505,10.399195,,,NSR:StopPlace:42052,,700,
NSR:Quay:71982,Valøyvegen,63.407852,10.398032,,,NSR:StopPlace:42052,,700,
NSR:Quay:71983,Selsbakk,63.388888,10.378923,,,NSR:StopPlace:42053,,700,
NSR:Quay:71984,Selsbakk,63.390456,10.380801,,,NSR:StopPlace:42053,,700,
