busstuc.idi.ntnu.no
20.12.2012	14	731
21.12.2012	26	673
22.12.2012	11	526
23.12.2012	16	387
17.12.2012	2	232
18.12.2012	14	675
19.12.2012	17	770
20.12.2012	18	769
21.12.2012	21	645
22.12.2012	19	545
23.12.2012	15	353
2.10.2012	17	107
3.10.2012	24	908
4.10.2012	15	1238
5.10.2012	13	1208
6.10.2012	14	1193
7.10.2012	15	810
8.10.2012	11	961
9.10.2012	17	988
10.10.2012	15	1032
11.10.2012	12	1046
12.10.2012	12	1105
13.10.2012	16	1143
14.10.2012	14	679
15.10.2012	14	943
16.10.2012	14	1116
17.10.2012	11	1060
18.10.2012	7	1018
19.10.2012	18	1251
20.10.2012	21	1045
21.10.2012	14	805
22.10.2012	16	1055
23.10.2012	17	1226
24.10.2012	17	1102
25.10.2012	16	1742
26.10.2012	18	1718
27.10.2012	23	1636
28.10.2012	14	1148
29.10.2012	14	1368
30.10.2012	22	1255
31.10.2012	16	1302
1.11.2012	14	1258
2.11.2012	17	1399
3.11.2012	23	1350
4.11.2012	19	928
5.11.2012	12	990
6.11.2012	14	1198
7.11.2012	15	1205
8.11.2012	28	1180
9.11.2012	13	1247
10.11.2012	17	1320
11.11.2012	15	811
12.11.2012	12	976
13.11.2012	17	1063
14.11.2012	16	1051
15.11.2012	18	1139
16.11.2012	17	1269
17.11.2012	22	1285
18.11.2012	12	897
19.11.2012	9	945
20.11.2012	11	911
21.11.2012	18	929
22.11.2012	16	958
23.11.2012	21	1161
24.11.2012	26	1199
25.11.2012	17	701
26.11.2012	22	725
27.11.2012	18	777
28.11.2012	11	786
29.11.2012	20	847
30.11.2012	25	1100
1.12.2012	18	1702
2.12.2012	13	1492
3.12.2012	18	825
4.12.2012	18	915
5.12.2012	22	884
6.12.2012	11	949
7.12.2012	10	992
8.12.2012	12	1030
9.12.2012	12	842
10.12.2012	17	822
11.12.2012	22	900
12.12.2012	13	895
13.12.2012	17	910
14.12.2012	19	1036
15.12.2012	20	944
16.12.2012	16	705
17.12.2012	8	376
2.10.2012	10	104
3.10.2012	11	838
4.10.2012	20	1239
5.10.2012	13	1227
6.10.2012	21	1138
7.10.2012	8	770
8.10.2012	13	971
9.10.2012	23	1014
10.10.2012	12	1031
11.10.2012	9	1057
12.10.2012	12	1084
13.10.2012	12	1179
14.10.2012	9	666
15.10.2012	20	983
16.10.2012	16	1110
17.10.2012	11	1031
18.10.2012	18	999
19.10.2012	14	1260
20.10.2012	23	1103
21.10.2012	24	779
22.10.2012	8	1003
23.10.2012	19	1215
24.10.2012	21	1151
25.10.2012	26	1698
26.10.2012	19	1728
27.10.2012	18	1627
28.10.2012	10	1066
29.10.2012	14	1366
30.10.2012	17	1247
31.10.2012	13	1291
1.11.2012	23	1262
2.11.2012	18	1345
3.11.2012	24	1353
4.11.2012	16	932
5.11.2012	11	1035
6.11.2012	23	1192
7.11.2012	11	1179
8.11.2012	15	1156
9.11.2012	16	1202
10.11.2012	25	1232
11.11.2012	21	870
12.11.2012	17	985
13.11.2012	17	1096
14.11.2012	11	1045
15.11.2012	24	1080
16.11.2012	16	1270
17.11.2012	21	1302
18.11.2012	16	805
19.11.2012	16	924
20.11.2012	19	939
21.11.2012	13	937
22.11.2012	15	956
23.11.2012	20	1136
24.11.2012	17	1154
25.11.2012	15	716
26.11.2012	20	748
27.11.2012	13	791
28.11.2012	16	752
29.11.2012	19	872
30.11.2012	16	1109
1.12.2012	14	1689
2.12.2012	14	1475
3.12.2012	14	851
4.12.2012	19	876
5.12.2012	18	885
6.12.2012	19	979
7.12.2012	9	1030
8.12.2012	15	1173
9.12.2012	10	862
10.12.2012	16	820
11.12.2012	12	853
12.12.2012	17	874
13.12.2012	12	884
14.12.2012	17	1027
15.12.2012	15	955
16.12.2012	12	728
17.12.2012	6	407
2.10.2012	18	143
3.10.2012	14	897
4.10.2012	20	1211
5.10.2012	13	1223
6.10.2012	23	1128
7.10.2012	15	821
8.10.2012	20	1040
9.10.2012	22	1001
10.10.2012	19	1039
11.10.2012	11	1071
12.10.2012	12	1123
13.10.2012	28	1161
14.10.2012	12	698
15.10.2012	14	940
16.10.2012	13	1133
17.10.2012	12	1034
18.10.2012	16	1000
19.10.2012	16	1324
20.10.2012	20	1063
21.10.2012	16	824
22.10.2012	6	1008
23.10.2012	18	1239
24.10.2012	16	1098
25.10.2012	18	1733
26.10.2012	26	1712
27.10.2012	21	1613
28.10.2012	15	1161
29.10.2012	18	1371
30.10.2012	21	1248
31.10.2012	20	1280
1.11.2012	16	1228
2.11.2012	18	1366
3.11.2012	25	1310
4.11.2012	19	890
5.11.2012	15	1059
6.11.2012	14	1180
7.11.2012	9	1219
8.11.2012	11	1129
9.11.2012	13	1224
10.11.2012	19	1293
11.11.2012	12	892
12.11.2012	16	990
13.11.2012	12	1053
14.11.2012	10	1018
15.11.2012	14	1175
16.11.2012	14	1318
17.11.2012	13	1294
18.11.2012	19	898
19.11.2012	15	938
20.11.2012	14	943
21.11.2012	16	961
22.11.2012	10	973
23.11.2012	16	1125
24.11.2012	26	1158
25.11.2012	14	705
26.11.2012	9	737
27.11.2012	12	792
28.11.2012	22	785
29.11.2012	8	882
30.11.2012	23	1050
1.12.2012	17	1649
2.12.2012	9	1447
3.12.2012	24	857
4.12.2012	16	916
5.12.2012	23	901
6.12.2012	14	940
7.12.2012	13	979
8.12.2012	16	1100
9.12.2012	12	835
10.12.2012	11	777
11.12.2012	22	863
12.12.2012	9	827
13.12.2012	16	903
14.12.2012	17	1032
15.12.2012	8	917
16.12.2012	15	698
17.12.2012	6	410
17.9.2012	11	467
18.9.2012	20	1073
19.9.2012	14	1043
20.9.2012	22	1071
21.9.2012	21	1156
22.9.2012	16	1047
23.9.2012	7	772
24.9.2012	24	994
25.9.2012	16	1020
26.9.2012	29	1023
27.9.2012	16	1048
28.9.2012	18	1137
29.9.2012	14	1120
30.9.2012	18	800
1.10.2012	16	1025
2.10.2012	4	616
14.9.2012	13	1195
15.9.2012	28	1483
16.9.2012	14	962
17.9.2012	9	724
10.8.2012	7	340
11.8.2012	22	768
12.8.2012	23	738
13.8.2012	25	1298
14.8.2012	30	1279
15.8.2012	21	1240
16.8.2012	16	1238
17.8.2012	19	1169
18.8.2012	27	1154
19.8.2012	12	1098
20.8.2012	25	1560
21.8.2012	21	1443
22.8.2012	20	1316
23.8.2012	28	1395
24.8.2012	25	1259
25.8.2012	21	1213
26.8.2012	17	941
27.8.2012	17	1190
28.8.2012	15	1284
29.8.2012	16	1197
30.8.2012	30	1212
31.8.2012	26	1203
1.9.2012	19	1262
2.9.2012	24	808
3.9.2012	22	1200
4.9.2012	15	1212
5.9.2012	17	1332
6.9.2012	13	1233
7.9.2012	22	1387
8.9.2012	16	1272
9.9.2012	6	742
10.9.2012	21	1190
11.9.2012	20	1171
12.9.2012	20	1107
13.9.2012	14	1181
14.9.2012	0	16
14.6.2012	10	512
15.6.2012	10	725
16.6.2012	17	657
17.6.2012	9	493
18.6.2012	10	555
19.6.2012	24	664
20.6.2012	12	682
21.6.2012	24	647
22.6.2012	10	737
23.6.2012	19	615
24.6.2012	12	469
